,tags,content
22,코딩테스트 준비 스터디원 모집합니다!,"1. 모집 현황: (3/5)2. 취업 분야: 코딩이 필요한 모든 분야3. 모집 언어: 파이썬, C++4. 스터디 기간: 현재 진행 중이며 이번 차수는 2월 18일까지입니다.5. 스터디 시간: 매주 화요일 비대면 자율 스터디 (20시 ~ 22시 30분) , 목요일 비대면 문제풀이 (20시 ~ 22시 30분), 일요일 대면 리뷰 (10시~12시, 장소 잠실새내역)6. 목표: 코딩 테스트를 위한 기본 개념 + 문제풀이7. 스터디 소개: 안녕하세요 저는 현재 Data Scientist로 근무중인 직장인입니다. 직장을 다니면서 코딩 공부를 병행하고 싶어서 스터디를 모집 하려고 합니다. 현재 저 포함해서 3분이서 스터디를 진행하고 있습니다. 초심자인 분도 계시고 저처럼 직장을 다니시면서 이직을 위해 공부하시는 분이 계십니다. 스터디에 합류하셔서 평일 주말 열심히 노력해서 원하시는 바를 이루실 분을 모시고 싶습니다!! 저희와 같이 열정적으로 공부하실 분들은 스터디 신청해주세요! 저희 스터디 상세 안내는 노션 페이지에서 보실수 있습니다! 노션 페이지를 자세히 보시고 스터디 참가 신청 해주세요!https://juhyeon-cv.notion.site/Coders-b95622a54b494a8d9aa1da31965e24e3?pvs=48. 위 구글 폼을 통해 신청해 주세요! https://docs.google.com/forms/d/e/1FAIpQLSfuKMsEEGgBzURgdyZfq7Sh5UljRG4dkqIFDbuXeMCgXv_vSA/viewform?usp=sf_link9. 스터디 문의 사항은 아래 카카오 오픈 채팅방으로 문의주세요!https://open.kakao.com/o/sXBCGa5f"
23,프론트엔드 면접 스터디 모집 (2명),"스터디 진행 방식스터디 당일에 랜덤으로 질문 주제를 정합니다.인성 질문 2개, 기술 질문 4개씩인성 질문 e.g. “개발자가 되고 싶은 이유가 무엇인가요?”기술 질문 e.g. “이 기술 스택을 선택한 이유가 무엇인가요?”당황하는 연습도 중요하다고 생각해 랜덤으로 질문으로 선택하게 됐습니다.밤 20시, 해당 질문에 대한 답변을 보지 않은 채 이야기합니다.20시를 1순위로 하되, 합의 하에 시간을 유동적으로 정해도 됩니다.7일 중 3일 진행합니다. (해당 주의 마지막 스터디 날에, 다음 주 일정을 픽스합니다)캠 켜고 온라인으로 진행합니다.총 4명으로 진행을 하며, 2:2로 나누어 진행을 합니다.대상면접 준비가 반드시 필요하신 분프론트엔드 개발자로 취업을 준비하고 계신 분이력서, 포트폴리오가 어느정도는 준비되신 분주 3회 저녁 20시에 시간 투자가 가능하신 분벌금제공용 통장에 30,000원씩 입금합니다.전 주에 픽스했던 스터디 날에 결석해야 하는 경우 5,000원씩 벌금이 늘어납니다.정말 피치 못할 사정(경조사, 면접, 코테)의 경우만 제외합니다.스터디 4주가 끝나면 자신이 쌓은 벌금은 상대방이 가져가게 됩니다.중도 탈퇴 시, 반환금은 남은 스터디원과 나눠 갖습니다.기간1월 29일 ~ 2월 25일 (4주)현재 2명 있으며, 2명 더 모집합니다.면접에 대한 고민이 많고, 면접에서 벽을 느낀 한 프론트엔드 개발자 준비생입니다.https://www.superookie.com/contents/5ddd14198b129f585f1fa15f이 글과, 여러 멘토 분들이 추천해준 방식인 “경험을 직접 이야기하며 내 꺼로 만드는 것”이 중요하다는 것을 느껴 스터디를 기획하게 되었습니다. 높은 열정과, 저와 뜻이 같은 분과 함께 하고 싶습니다.보증금이 적은 금액이 아니고, 규칙 또한 빡셉니다. 정말로 열심히 할 의지가 있으신 분들만 신청해주세요 !신청은 아래 구글 폼으로 해주세요.https://docs.google.com/forms/d/e/1FAIpQLSf_90lmamGcs2RiggXiXTcWJ2ZJXE1ydy1ODp_M05x8zvAo5Q/viewform?usp=sf_link질문은 아래 카카오톡 오픈채팅방으로 주세요.https://open.kakao.com/o/gGmdEWYf"
24,스프링 시큐티리 과외 요청,"[개발 스터디 모집 내용 예시]스터디 주제 : 스프링 시큐리티 학습 과외스터디 목표 : 시큐리티를 사용하는 간단한 프로젝트를 진행하면서, 기본 설명과 코드리뷰를 받는것예상 스터디 일정(횟수) :예상 커리큘럼 간략히 :예상 모집인원 :스터디 소개와 개설 이유 :스터디 관련 주의사항 :스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.) 😀 https://open.kakao.com/o/sbqG774f안녕하세요. 작년 여름부터 스타트업에서 백엔드 개발하고 있는 주니어 개발자 입니다. JAVA기반으로 Spring, JPA사용중 입니다. 제가 시큐리티를 모른채 입사를 했는데요, 회사에서도 시큐리티를 제대로 쓰는 느낌은 아니여서 시큐리티 관련 학습을 하고 있습니다. 일단 장수원님의 강의를 듣다가 내용이 너무 방대하여 중간에 보류하였고, 백기선님의 시큐리티 강의로 시큐리티의 큰 흐름은 이해한 상태 입니다. 이후 좀 더 공부를 하고 있는데요, 제가 실제 프로젝트에 시큐리티를 적용하는 방향에 대해 리뷰를 받고 싶습니다. (물론 accessToken, refreshToken 등 추가적인 시큐리티 설명도 간략하게 듣고 싶습니다.)이를 위해 시큐리티를 적용한 프로젝트를 진행하면서 핵심 설명 + 코드리뷰를 받으면서 프로젝트를 수행하여 학습을 받고 싶습니다. 혹시 시큐리티에 대해 능숙하게 사용하시는 분이 있으시다면 위 오픈카톡 링크로 카톡 부탁드리겠습니다. 저는 퇴근후 평일 저녁, 주말에 시간을 낼 수 있습니다. 방식은 온/오프라인 모두 가능하며, 수업해주시는 분 께서 편하신 방식을 따르겠습니다. 금액은 수업해주시는 분과 협의하여 맞출 예정입니다. 감사합니다."
25,가상 면접 사례로 배우는 대규모 시스템 설계 기초 스터디원 모집,"[개발 스터디 모집 내용 예시]스터디 주제 : 책 읽기 스터디가상 면접 사례로 배우는 대규모 시스템 설계 기초스터디 목표 :책 완독, 면접대비예상 스터디 일정(횟수) :주 1회 입니다.예상 커리큘럼 간략히 :책 인덱스를 보고 같이 정해갑니다.예상 모집인원 :한명! 이전에는 ddd스터디를 같이 진행했습니다.스터디 소개와 개설 이유 :인원충원, 스터디 독려현재 인원은 2명인데 두분 더 모집해서 스터디를 이끌어가려고 합니다.스터디는 집단지성으로 이끌어가는 경우가 많아서 개발에 관심있는 분들은 지원해주세요 😄스터디 관련 주의사항 :몇가지 질문을 드릴 수 있습니다.스터디 하면서 궁금증 많으신분들 환영합니다.스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.) :https://open.kakao.com/o/seMxBABf"
26,프론트엔드 1:1 코드리뷰 해드립니다,"안녕하세요 🙇  프론트엔드 멘토링 크루 코드웨이브입니다회사에서 코드리뷰는 제품 개발 과정에서의 노하우를 동료 개발자로부터 전수받을 수 있는 장점이 있습니다 저희는 이러한 코드리뷰의 장점을 멘토링에 적극적으로 활용하려고 합니다따라서 코드웨이브는 저희가 제공해드리는 사전 과제를 완성해주시면, 1:1로 코드 리뷰를 해 드리는 방식의 멘토링을 채택하여 여러분이 코드를 구성할 때 바라보는 시야를 넓힐 수 있도록 도와드리려고 합니다⬇멘토링 후기 보기review ⬇자세한 사항은 아래 링크를 확인해주세요https://velog.io/@popp30/1 instagram: _code.wave_"
27,이력서 컨설팅해드립니다.,"컨설팅해드립니다.지난 4년간 취준생 / 이직 원하시는 분들을 컨설팅했었는데요.취업에는 자신의 캐릭터를 살리는 부분이 필요하고, 또한 자신의 개발 경험을 잘 정리하는것도 필요하다는것을 절감했었는데요. 많은 개발자분들이 막연한 방향의 개발 커리어만 쌓으시는것같아서 조금이나마 제가 가진것을 공유하고 싶어서 글 올립니다.  [대상]1. 국비 과정 독학 부트캠프를 마쳤는데, 어떤 포폴을 해야하는지 막연하신 분2. 이력서를 쓰시는데 막막하시고 가이드라인이 필요하신 분3. 서류를 100,200개를 넣는데 계속해서 서류통과가 안되서 면접을 못보시고 계신 분4. 면접까지는 가는데, 계속 떨어져서 뭐가 문제인지 알고 싶으신 분5. 이직을 하시고 싶으신데, 커리어방향 및 포폴 이력서 가이드가 필요하신분 [준비물]이력서, 취업하시고 싶으신 회사리스트 컨설팅해드립니다. 1회에 만원(무료로 올리려고 했는데 너무 막 연락하시는 분들이 많아서 작게나마 비용을 받는점 양해부탁드립니다) https://open.kakao.com/o/sJmDI44f 여기로 연락주세요"
28,[당산역] 화요일저녁 News/Speech/Article 스터디,"함께 “영어”를 익히고 사용하며, 배워 나가고자 중급영어회화 인원을 충원합니다.       *스터디 모집 세부사항   @ 장소: 당산역 주변 스터디룸 혹은 카페@ 운영: 개인별 음료비를 제외하고 기타 비용 없음 (상업, 영리목적 스터디 아님)@ 시간: 매주 화요일 19:30 ~22:00 (2시간30분) 주 1회@ 커리큘럼시간 스터디 내용19:30~20:00 한주간 있었던 일들 공유하기20:00~20:50 News or Speech (사전 선정, 미리 시청)20:50~21:00 쉬는 시간 갖기21:00~21:50 Article (영역별 주제 토의)21:50~22:00 마무리하기*스터디 참여신청@ 참여방법자기소개 형식으로 이름, 나이/성별, 지역, 직업(하시는 일), 연락처, 각오 등을 적어 E-mail로 보내주세요. E-mail –> scrutinizi@daum.net@ 충원인원: 2명@ 참여인원 자격 및 조건- 중급 수준의 회화 구사자 - 뉴스/강연과 토의에 열성있게 참여하실 분 - 꾸준히 참석 가능한 분"
29,안녕하세요 :) 미라클 모닝 스터디 WAIM에서 14기 (1.29~2.24) 멤버를 구합니다!,"한 걸음 더, 미라클 모닝 스터디 WAIM에서 1.29~2.24 간 진행하는 14기 멤버를 구해요!WAIM은 자신의 라이프 스타일에 맞춰 오전 4시~8시 사이 고정 기상 시간을 정하고'타임스탬프'를 이용해 1차 기상 인증, 2차 루틴 인증을 하는 미라클 모닝 스터디입니다! '한 걸음 더' 라는 슬로건으로 가지고 힘들더라도 함께 해나가며 개개인의 성장을 돕고 더 나아가 성장에 대한 지속적인 태도를 만들어 드리기 위해 노력하고 있습니다!200여 분이 참여해주신 미라클 모닝 커뮤니티인 만큼 여러분들을 위해 전심전력 서포트하겠습니다 :) 📕신청 기간 : 1월 20일 ~ 1월 28일 23:59 까지📬오픈카톡방 링크 발송 : 1월 27~28일, 2일 간(상황에 따라 일정이 변경될 수 있습니다.)📕중간 참여 신청 : 1.29~2.10 23:59 까지 ⭐️ 100% 출석 시, 스타벅스 E-Gift 20,000원을 드려요!⭐️홈페이지 및 신청https://waim.oopy.io/인스타그램https://www.instagram.com/weareinmorning/문의 채널http://pf.kakao.com/_zfAWxj"
30,🔥D-1🔥 IT 직군 취업을 위한 사이드 프로젝트 참여자 모집 [스위프 3기],"나만의 독보적인 포트폴리오를 만들고 싶다면?단기간에 프로젝트 A to Z를 경험하고 싶다면?타 직군과 소통하며 협업을 경험하고 싶다면? 위와 같은 고민을 하고 있다면 지금 당장 ‘스위프 3’기에 지원하세요!완벽하게 취.뽀. 하고 싶은 대학생&취준생&주니어 모두 환영! (비전공자도 환영🙌) 📢 [스위프란?]스위프는 기획자, 디자이너, 개발자가 한 팀으로 웹개발 단기 프로젝트(6주)를 경험하고 성장할 수 있는 기회를 제공합니다! 스위프를 통해 나와 맞는 팀원과 함께 프로젝트의 전 과정을 경험하고, 나만의 차별화 된 포트폴리오를 만들 수 있어요! ⭐ [참가 혜택]1. 체계적으로 협업할 수 있도록 스위프 전용 협업 툴 지원!2. 초보자도 쉽게 프로젝트를 진행할 수 있는 가이드라인 및 템플릿 제공!3. 복잡한 과정 없이 GitHub 연동만으로 쉽고 빠른 웹 호스팅 지원!4. 포트폴리오로 활용할 수 있도록 프로젝트 결과물 보존!→ 자세히 알아보기 https://swyg.oopy.io/swyp/benefit 🙌🏻 [모집 대상]- 아이디어 기획 경험이 한 번이라도 있는 기획자,디자인 툴 하나라도 사용해 본 디자이너,프로그래밍 언어를 하나라도 공부해 본 개발자, 모두 환영해요!- 한 번도 사이드 프로젝트 해본 적 ‘없’는 사람? 오히려 좋아요!- 경험이 부족해도 포트폴리오가 없어도 괜찮아요. 당신의 의지와 열정이면 충분해요! 🔥 [참가비]- “단돈 69,000원!”참가비 169,000원 (정가 250,000원)수료 시 현금 리워드(10만원) 증정 📅 [일정]- 지원 마감 : 1/21(일)- 합격자 안내 : 1/22(월) 20:00- 팀 빌딩 : 1/23(화)~1/25(목)- 킥오프 미팅 : 1/27(토) 10:00- 프로젝트 시작 : 1/29(월)- 프로젝트 발표 및 네트워킹 행사 : 2024/3/23(토)※ 세부 일정은 합격자에 한해 일괄 안내 예정 📌 [지원 방법]신청서 작성 https://swyp.softr.app 🙋 [문의]Contact : https://open.kakao.com/o/sgTUNmUdEmail : shlee@swyg.im 👉 스위그(SWYG)에 대해 더 알고 싶다면?홈페이지 https://www.swygbro.com인스타그램 https://www.instagram.com/swyg_official"
31,🔥D-2🔥 IT 직군 취업을 위한 사이드 프로젝트 참여자 모집 [스위프 3기],"나만의 독보적인 포트폴리오를 만들고 싶다면?단기간에 프로젝트 A to Z를 경험하고 싶다면?타 직군과 소통하며 협업을 경험하고 싶다면? 위와 같은 고민을 하고 있다면 지금 당장 ‘스위프 3’기에 지원하세요!완벽하게 취.뽀. 하고 싶은 대학생&취준생&주니어 모두 환영! (비전공자도 환영🙌) 📢 [스위프란?]스위프는 기획자, 디자이너, 개발자가 한 팀으로 웹개발 단기 프로젝트(6주)를 경험하고 성장할 수 있는 기회를 제공합니다! 스위프를 통해 나와 맞는 팀원과 함께 프로젝트의 전 과정을 경험하고, 나만의 차별화 된 포트폴리오를 만들 수 있어요! ⭐ [참가 혜택]1. 체계적으로 협업할 수 있도록 스위프 전용 협업 툴 지원!2. 초보자도 쉽게 프로젝트를 진행할 수 있는 가이드라인 및 템플릿 제공!3. 복잡한 과정 없이 GitHub 연동만으로 쉽고 빠른 웹 호스팅 지원!4. 포트폴리오로 활용할 수 있도록 프로젝트 결과물 보존!→ 자세히 알아보기 https://swyg.oopy.io/swyp/benefit 🙌🏻 [모집 대상]- 아이디어 기획 경험이 한 번이라도 있는 기획자,디자인 툴 하나라도 사용해 본 디자이너,프로그래밍 언어를 하나라도 공부해 본 개발자, 모두 환영해요!- 한 번도 사이드 프로젝트 해본 적 ‘없’는 사람? 오히려 좋아요!- 경험이 부족해도 포트폴리오가 없어도 괜찮아요. 당신의 의지와 열정이면 충분해요! 🔥 [참가비]- “단돈 69,000원!”참가비 169,000원 (정가 250,000원)수료 시 현금 리워드(10만원) 증정 📅 [일정]- 지원 마감 : 1/21(일)- 합격자 안내 : 1/22(월) 20:00- 팀 빌딩 : 1/23(화)~1/25(목)- 킥오프 미팅 : 1/27(토) 10:00- 프로젝트 시작 : 1/29(월)- 프로젝트 발표 및 네트워킹 행사 : 2024/3/23(토)※ 세부 일정은 합격자에 한해 일괄 안내 예정 📌 [지원 방법]신청서 작성 https://swyp.softr.app 🙋 [문의]Contact : https://open.kakao.com/o/sgTUNmUdEmail : shlee@swyg.im 👉 스위그(SWYG)에 대해 더 알고 싶다면?홈페이지 https://www.swygbro.com인스타그램 https://www.instagram.com/swyg_official"
